entity_type,request_path,target_path,store_id,redirect_type
custom,p/accent-on-achievement-book-2-tenor-saxophone-800738,/,1,301
custom,/blogs/coralville-august-2014-teacher-feature-chris-dimond.aspx,https://content.westmusic.com/,1,301
custom,music-books-resources/music-classroom-books-materials/classroom-curriculum/first-steps-in-music-for-preschool-and-beyond-the-826894/index.php,/music-books-resources/music-classroom-books-materials/classroom-curriculum/first-steps-in-music-for-preschool-and-beyond-the-826894/,1,301
custom,p/cloth-bean-bags-set-of-12.htm,/,1,301
custom,p/genz-benz-shen-cpk-10t-acoustic-guitar-combo-amplifier.htm,/,1,301
custom,drums-percussion/hand-mounted-percussion/triangles/sonor-ltr-18-triangle-7-201550/index.php,/drums-percussion/hand-mounted-percussion/triangles/sonor-ltr-18-triangle-7-201550/,1,301
custom,s/congas,/drums-percussion/world-drums-percussion/congas/,1,301
custom,1002405-kids/k5020-kids-drums/k5020f-gathering/remo-e3-5818-17-8-x-18-gathering-drum-rainbow.htm,/specialty-niche/health-rhythms-training/remo-e3-5818-17-gathering-drum-18-diameter-6-5-202422?returnurl=%2fsearch%3fq%3de3-5818-17,1,301
custom,blogs/first-time-percussion-players.aspx,https://content.westmusic.com/first-time-percussion-players/,1,301
custom,orffcertification,https://content.westmusic.com/summer-teacher-training-orff-schulwerk/,1,301
custom,p/jewel-jcstd-clarinet-tie-dye-silk-swab.htm,/,1,301
custom,chord-buddy-guitar-learning-system,/,1,301
custom,specialty-niche/specialty-ordering-pages/regional-schools/south-tama-ms,/regional-schools/south-tama-ms/,1,301
custom,p/ultra-51216-viola-practice-mute-heavy.htm,/,1,301
